dsc_fonte;municipio_origem;cod_ibge_origem;uf_origem;municipio_destino;cod_ibge_destino;uf_destino;ano;mes;distancia_km;valor_frete_tonelada;valor_tonelada_km
PESQUISA                        ;BAIXA GRANDE DO RIBEIRO-PI                        ;2201150                       ;PI        ;TERESINA-PI                                       ;2211001                       ;PI        ;2023;7;589;175,0;0,2971
PESQUISA                        ;BAIXA GRANDE DO RIBEIRO-PI                        ;2201150                       ;PI        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2023;7;810;250,0;0,3086
PESQUISA                        ;BAIXA GRANDE DO RIBEIRO-PI                        ;2201150                       ;PI        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2023;8;810;268,0;0,3309
PESQUISA                        ;BAIXA GRANDE DO RIBEIRO-PI                        ;2201150                       ;PI        ;TERESINA-PI                                       ;2211001                       ;PI        ;2023;8;589;185,0;0,3141
PESQUISA                        ;BAIXA GRANDE DO RIBEIRO-PI                        ;2201150                       ;PI        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2023;9;810;295,0;0,3642
PESQUISA                        ;BAIXA GRANDE DO RIBEIRO-PI                        ;2201150                       ;PI        ;TERESINA-PI                                       ;2211001                       ;PI        ;2023;9;589;235,0;0,399
PESQUISA                        ;BAIXA GRANDE DO RIBEIRO-PI                        ;2201150                       ;PI        ;TERESINA-PI                                       ;2211001                       ;PI        ;2023;10;589;190,0;0,3226
PESQUISA                        ;BAIXA GRANDE DO RIBEIRO-PI                        ;2201150                       ;PI        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2023;10;810;268,0;0,3309
PESQUISA                        ;BAIXA GRANDE DO RIBEIRO-PI                        ;2201150                       ;PI        ;TERESINA-PI                                       ;2211001                       ;PI        ;2023;11;589;180,0;0,3056
PESQUISA                        ;BAIXA GRANDE DO RIBEIRO-PI                        ;2201150                       ;PI        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2023;11;810;240,0;0,2963
PESQUISA                        ;BAIXA GRANDE DO RIBEIRO-PI                        ;2201150                       ;PI        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2024;1;810;225,0;0,2778
PESQUISA                        ;BAIXA GRANDE DO RIBEIRO-PI                        ;2201150                       ;PI        ;TERESINA-PI                                       ;2211001                       ;PI        ;2024;1;589;165,0;0,2801
PESQUISA                        ;BAIXA GRANDE DO RIBEIRO-PI                        ;2201150                       ;PI        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2024;2;810;217,0;0,2679
PESQUISA                        ;BAIXA GRANDE DO RIBEIRO-PI                        ;2201150                       ;PI        ;TERESINA-PI                                       ;2211001                       ;PI        ;2024;2;589;187,0;0,3175
PESQUISA                        ;BAIXA GRANDE DO RIBEIRO-PI                        ;2201150                       ;PI        ;TERESINA-PI                                       ;2211001                       ;PI        ;2024;3;589;168,0;0,2852
PESQUISA                        ;BAIXA GRANDE DO RIBEIRO-PI                        ;2201150                       ;PI        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2024;3;810;218,0;0,2691
PESQUISA                        ;BAIXA GRANDE DO RIBEIRO-PI                        ;2201150                       ;PI        ;TERESINA-PI                                       ;2211001                       ;PI        ;2024;4;589;175,0;0,2971
PESQUISA                        ;BAIXA GRANDE DO RIBEIRO-PI                        ;2201150                       ;PI        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2024;4;810;210,0;0,2589
PESQUISA                        ;BAIXA GRANDE DO RIBEIRO-PI                        ;2201150                       ;PI        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2024;5;810;228,0;0,2809
PESQUISA                        ;BAIXA GRANDE DO RIBEIRO-PI                        ;2201150                       ;PI        ;TERESINA-PI                                       ;2211001                       ;PI        ;2024;5;589;190,0;0,3226
PESQUISA                        ;BAIXA GRANDE DO RIBEIRO-PI                        ;2201150                       ;PI        ;SÃO LUÍS-MA                                       ;2111300                       ;MA        ;2024;6;810;235,0;0,2901
